year,month ,day,meanTemp,highTemp,highTempTime,lowTemp,lowTempTime,heatDegreeDays,coolDegreeDays,precip,meanWindSpeed_kmh,gustSpeed_kmh,timeGust,dominantWindDir
2008,6,12,19.8,23.8,12:00p,18.2,6:00a,0,1.5,8.1,1.8,17.7,2:00p,NNW
2008,6,13,20.1,25.9,12:00p,18.5,4:00a,0,1.8,1.3,2.1,16.1,6:00p,NNW
2008,6,14,19.7,26.6,10:00a,17.5,8:00p,0.2,1.6,34.8,3.7,20.9,4:00p,NNW
2008,6,15,19.5,23.3,12:00p,17.4,6:00a,0.1,1.3,23.4,1.9,19.3,12:00m,NNW
2008,6,16,20.4,24.6,2:00p,17.7,4:00a,0.1,2.2,0.3,1.9,17.7,10:00p,SSE
2008,6,17,20.1,25,10:00a,17.9,10:00p,0,1.8,13.5,2.6,22.5,6:00p,NW
2008,6,18,19.7,26.3,12:00p,17.7,4:00a,0,1.4,16.8,1.3,16.1,12:00m,NNW
2008,6,19,19,24.8,10:00a,17.5,12:00m,0.3,1,12.7,2.1,25.7,6:00p,NNW
2008,6,20,20.4,24.4,10:00a,17.9,2:00a,0.1,2.2,0.3,2.1,17.7,4:00p,SW
2008,6,21,20.6,26.2,12:00p,17.9,6:00a,0,2.3,1.3,2.1,16.1,12:00p,NNW
2008,6,22,20,25,10:00a,17.6,12:00m,0.1,1.8,0.5,1.9,17.7,2:00p,NNW
2008,6,23,18.4,21.4,12:00p,17.1,12:00m,0.4,0.5,15.2,1.8,17.7,4:00a,NNW
2008,6,24,19.8,24.8,12:00p,16.6,4:00a,0.3,1.9,0,2.1,16.1,4:00p,NNW
2008,6,25,19.4,23.4,2:00p,17.6,6:00a,0.1,1.3,0.8,1.6,29,8:00p,NNW
2008,6,26,19.9,25.2,12:00p,17.6,6:00a,0.1,1.7,28.7,0.5,25.7,2:00p,WNW
2008,6,27,20,24.8,2:00p,17.9,4:00a,0,1.7,0.5,1.1,19.3,4:00p,NW
2008,6,28,18.9,25.1,12:00p,17.7,12:00m,0.1,0.6,15.7,1.3,11.3,10:00a,NNW
2008,6,29,19.6,24.2,12:00p,17.3,4:00a,0.1,1.4,9.4,2.9,19.3,10:00p,NNW
2008,6,30,20.3,25.8,2:00p,17.5,4:00a,0.1,2.2,0.3,1.9,16.1,4:00p,NNW
2008,7,1,18.8,23.9,10:00a,17.3,12:00m,0.3,0.8,39.1,2.9,27.4,2:00p,NNW
2008,7,2,19.6,25,12:00p,16.4,2:00a,0.4,1.7,42.4,1.9,17.7,2:00p,NNW
2008,7,3,19.1,22.5,12:00p,17,6:00a,0.2,1,3.8,1.4,20.9,2:00a,NNW
2008,7,4,18.9,25.5,10:00a,17.3,12:00m,0.3,0.9,41.4,1.9,17.7,12:00p,NNW
2008,7,5,18.9,24.4,10:00a,17.1,4:00a,0.4,1.1,23.4,1.9,17.7,12:00p,NNW
2008,7,6,19.9,25.2,10:00a,17.1,2:00a,0.2,1.8,0,1.8,17.7,10:00p,NW
2008,7,7,19.1,23.1,10:00a,17.1,6:00a,0.3,1,20.8,1.3,17.7,10:00p,NNW
2008,7,8,18.8,23.6,12:00p,17,12:00m,0.4,1,18.8,2.1,17.7,8:00a,NNW
2008,7,9,19.1,23.1,12:00p,16.9,2:00a,0.3,1,20.1,1.3,17.7,10:00a,SSE
2008,7,10,19.1,24.4,12:00p,16.8,5:00a,0.4,1.2,27.4,1.4,16.1,11:30a,NNW
2008,7,11,20,24.1,11:00a,17.7,2:00a,0,1.8,16.3,2.4,19.3,8:30p,NNW
2008,7,12,18.9,24.5,10:30a,17,5:00a,0.4,1,37.6,2.1,19.3,2:30p,NNW
2008,7,13,19,25.2,12:00p,16.6,5:00a,0.6,1.3,19.3,1.9,17.7,1:00a,NNW
2008,7,14,18.9,23.1,11:30a,16.4,5:30a,0.5,1.1,4.6,1.4,12.9,3:30p,NNW
2008,7,15,19.3,25.2,12:30p,17.5,6:00a,0.2,1.2,2.3,3.2,22.5,10:00a,NNW
2008,7,16,18.7,25.2,11:00a,17,7:30p,0.5,0.8,40.9,4.8,17.7,1:00a,NNW
2008,7,17,18.6,22.7,12:00p,16.8,2:00a,0.4,0.8,47,2.6,17.7,12:30a,NNW
2008,7,18,18.6,22.9,1:00p,17.4,3:30a,0.3,0.5,22.4,0.5,11.3,11:30a,SSW
2008,7,19,18.5,23.2,11:00a,16.7,12:00m,0.4,0.6,61.5,1.8,16.1,3:00a,NNW
2008,7,20,20.2,24.7,3:00p,16.7,12:30a,0.3,2.2,1.3,1.3,27.4,8:30p,SSE
2008,7,21,19.9,26,2:30p,18.2,5:30a,0,1.6,2,2.4,22.5,12:30p,NNW
2008,7,22,19.8,26.1,11:00a,17.7,12:00m,0,1.5,1.3,2.1,17.7,2:00p,NNW
2008,7,23,18.9,24.2,12:00p,16.8,12:30a,0.4,1,35.1,1.8,12.9,9:00a,NNW
2008,7,24,20.2,23.9,2:00p,17.6,5:30a,0.1,2,11.4,1.3,17.7,7:30p,NNW
2008,7,25,20.3,24.7,3:30p,17.5,5:30a,0.1,2,0,1.6,19.3,12:00m,NNW
2008,7,26,19.3,21.2,2:30p,17.7,12:00m,0,1,13.2,2.4,17.7,12:30a,NNW
2008,7,27,19.6,24.9,2:00p,17.1,4:00a,0.2,1.5,1.8,1,16.1,2:30p,NNW
2008,7,28,19.3,24.5,10:00a,17.5,3:30a,0.2,1.2,1.8,2.7,20.9,8:00p,NNW
2008,7,29,19.5,24.2,9:00a,16.7,1:30a,0.2,1.4,17.5,2.4,19.3,1:30p,NNW
2008,7,30,19.2,23.8,2:30p,16.7,5:30a,0.6,1.5,27.2,1.8,17.7,5:30p,NNW
2008,7,31,19.3,25.3,10:30a,16.9,12:30a,0.4,1.5,20.6,1.4,12.9,1:00p,NNW
